"日付","勤務日付軸","昼夜勤","ユニットコード","工程順番","機番","時間帯","№","ST","作業者","機種","背番号","シリアル番号","運転モード","IN/OUT","判定","MT","インデックス番号","ﾄﾙｸ上限値","ﾄﾙｸ下限値","ﾄﾙｸﾎｰﾙﾄﾞ値","左低圧ﾎﾞﾙﾄ圧入高さﾎｰﾙﾄﾞ","左低圧ﾎﾞﾙﾄ圧入高さ上限値","左低圧ﾎﾞﾙﾄ圧入高さ下限値","左高圧ﾎﾞﾙﾄ圧入高さﾎｰﾙﾄﾞ","左高圧ﾎﾞﾙﾄ圧入高さ上限値","左高圧ﾎﾞﾙﾄ圧入高さ下限値","右低圧ﾎﾞﾙﾄ圧入高さﾎｰﾙﾄﾞ","右低圧ﾎﾞﾙﾄ圧入高さ上限値","右低圧ﾎﾞﾙﾄ圧入高さ下限値","右高圧ﾎﾞﾙﾄ圧入高さﾎｰﾙﾄﾞ","右高圧ﾎﾞﾙﾄ圧入高さ上限値","右高圧ﾎﾞﾙﾄ圧入高さ下限値","3点ﾋﾟｯﾁ測定ﾎｰﾙﾄﾞ","3点ﾋﾟｯﾁ測定上限値","3点ﾋﾟｯﾁ測定下限値","ﾌﾟﾗｸﾞ径ﾎｰﾙﾄﾞ","ﾌﾟﾗｸﾞ径上限値","ﾌﾟﾗｸﾞ径下限値","ﾌﾟﾗｸﾞ押えﾎｰﾙﾄﾞ","ﾌﾟﾗｸﾞ押え上限値","ﾌﾟﾗｸﾞ押え下限値","割ﾋﾟﾝ孔位置ﾎｰﾙﾄﾞ","割ﾋﾟﾝ孔位置上限値","割ﾋﾟﾝ孔位置下限値","ｶｼﾒ高さﾎｰﾙﾄﾞ値","ｶｼﾒ高さ上限値","ｶｼﾒ高さ下限値","刻印振動検出回数","刻印振動回数設定","完成品ｼﾘｱﾙ№","完成品ﾜｰｸ№","完成品左低圧ﾎﾞﾙﾄ圧入高さ","完成品左高圧ﾎﾞﾙﾄ圧入高さ","完成品右低圧ﾎﾞﾙﾄ圧入高さ","完成品右高圧ﾎﾞﾙﾄ圧入高さ","完成品3点ﾋﾟｯﾁ測定","完成品ﾌﾟﾗｸﾞ径","完成品割ﾋﾟﾝ孔位置","完成品ﾄﾙｸ","完成品ｶｼﾒ高さ","完成品刻印振動検出回数"
"2025/11/27 14:35:14","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",3,"3_ソケット反転","0",4,"T596","0","自動","In","          ",0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:14","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",4,"4_クリップ","0",3,"T572","0","自動","Out","OK        ",6.6,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:14","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",5,"5_リップカメラ","0",4,"T596","0","自動","In","          ",0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:14","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",4,"4_ボルト切出","0",4,"T596","0","自動","Out","          ",10.4,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:15","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",3,"3_ソケット反転","0",4,"T596","0","自動","Out","          ",0.7,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:15","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",2,"2_コンベア","0",4,"T596","0","自動","Out","          ",3.2,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:16","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",1,"1_搬送","0",4,"T596","0","自動","Out","          ",7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2839,5000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:16","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",3,"3_ソケット反転","0",4,"T596","0","自動","In","          ",0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:17","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",3,"3_ソケット反転","0",4,"T596","0","自動","Out","          ",0.5,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:17","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",2,"2_トルク","0",4,"T596","5077","自動","Out","OK        ",9.8,255,21,19.5,20.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,5.29,1.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:17","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",5,"5_ボルト圧入","0",4,"T596","0","自動","Out","OK        ",11.2,252,0,0,0,3.73,4.6,1.6,-0.03,0.7,-0.4,3.35,4.4,1.4,-0.32,0.5,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:18","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",1,"1_取り出し","0",4,"T596","0","自動","Out","          ",74.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:18","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",1,"1_取り出し","0",4,"T596","0","自動","In","          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:18","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",11,"11_シート供給","0",4,"T596","0","自動","In","          ",0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:19","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",4,"4_ボルト切出","0",4,"T596","0","自動","In","          ",0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:20","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",6,"6_3点ピッチ","0",4,"T596","0","自動","In","          ",0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:20","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",5,"5_リップカメラ","0",4,"T596","0","自動","Out","OK        ",5.9,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:20","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",10,"10_スタッドグリスL","0",4,"T596","0","自動","Out","OK        ",6.5,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:21","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",5,"5_ボルト圧入","0",4,"T596","0","自動","In","          ",0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:21","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",4,"4_クリップ","0",4,"T596","0","自動","In","          ",0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:21","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",3,"3_ブーツ","0",4,"T596","0","自動","Out","OK        ",11,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:22","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",2,"2_トルク","0",4,"T596","5078","自動","In","          ",0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:22","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",6,"6_3点ピッチ","0",4,"T596","0","自動","Out","OK        ",1.5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,26.3,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:22","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",1,"1_搬送","0",4,"T596","0","自動","In","          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:23","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",7,"7_スタッド","0",4,"T596","0","自動","Out","          ",14.4,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:23","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",8,"8_孔位置","0",4,"T596","0","自動","In","          ",0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:23","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",12,"12_圧入カシメ","0",4,"T596","0","自動","Out","OK        ",10.6,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.79,34.3,33.3,18.79,19.35,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:23","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",8,"8_孔位置","0",4,"T596","0","自動","Out","OK        ",0.7,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:24","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",7,"7_スタッド","0",4,"T596","0","自動","In","          ",0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:24","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",15,"排出チャック開","0",4,"T596","0","自動","In","          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:24","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",14,"ﾃﾞｰﾀ紐付け","0",4,"T596","0","自動","In","          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:25","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",6,"6_排出","0",4,"T596","0","自動","Out","          ",13,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:25","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",14,"ﾃﾞｰﾀ紐付け","0",4,"T596","0","自動","Out","          ",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5075,4,3.74,-0.01,3.43,-0.24,25.4,33.84,3031,4.25,20.36,2
"2025/11/27 14:35:25","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",15,"排出チャック開","0",4,"T596","0","自動","Out","          ",0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:25","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",3,"3_ブーツ","0",4,"T596","0","自動","In","          ",0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:25","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",6,"6_排出","0",4,"T596","0","自動","In","          ",0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:26","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",2,"2_コンベア","0",4,"T596","0","自動","In","          ",0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:27","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",12,"12_圧入カシメ","0",4,"T596","0","自動","In","          ",0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:27","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",11,"11_シート供給","0",4,"T596","0","自動","Out","          ",9,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:28","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",4,"4_クリップ","0",4,"T596","0","自動","Out","OK        ",6.3,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:28","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",5,"5_リップカメラ","0",4,"T596","0","自動","In","          ",0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:28","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",10,"10_スタッドグリスL","0",4,"T596","0","自動","In","          ",0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:29","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",3,"3_ソケット反転","0",4,"T596","0","自動","In","          ",0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:29","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",4,"4_ボルト切出","0",4,"T596","0","自動","Out","          ",10.3,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:29","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",3,"3_ソケット反転","0",4,"T596","0","自動","Out","          ",0.6,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:30","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",2,"2_コンベア","0",4,"T596","0","自動","Out","          ",3.4,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:30","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",1,"1_搬送","0",4,"T596","0","自動","Out","          ",7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3006,5000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:31","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",3,"3_ソケット反転","0",4,"T596","0","自動","In","          ",0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:31","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",2,"2_トルク","0",4,"T596","5078","自動","Out","OK        ",9.9,255,21,19.5,20.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62,5.29,1.93,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:31","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",3,"3_ソケット反転","0",4,"T596","0","自動","Out","          ",0.5,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:32","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",5,"5_ボルト圧入","0",4,"T596","0","自動","Out","OK        ",11.3,252,0,0,0,3.64,4.6,1.6,-0.03,0.7,-0.4,3.45,4.4,1.4,-0.3,0.5,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:33","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",11,"11_シート供給","0",4,"T596","0","自動","In","          ",0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:34","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",5,"5_リップカメラ","0",4,"T596","0","自動","Out","OK        ",5.9,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:34","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",4,"4_ボルト切出","0",4,"T596","0","自動","In","          ",0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:34","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",7,"7_ブーツ供給","0",3,"T572","0","自動","Out","          ",90.9,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:34","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",7,"7_ブーツ供給","0",4,"T596","0","自動","In","          ",0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:35","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",6,"6_3点ピッチ","0",4,"T596","0","自動","In","          ",0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:35","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",10,"10_スタッドグリスL","0",4,"T596","0","自動","Out","OK        ",6.4,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:35","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",4,"4_クリップ","0",4,"T596","0","自動","In","          ",0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:36","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",5,"5_ボルト圧入","0",4,"T596","0","自動","In","          ",0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:36","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",3,"3_ブーツ","0",4,"T596","0","自動","Out","OK        ",11,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:36","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",2,"2_トルク","0",4,"T596","5079","自動","In","          ",0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:36","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",6,"6_3点ピッチ","0",4,"T596","0","自動","Out","OK        ",1.5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,26.3,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:37","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",7,"7_スタッド","0",4,"T596","0","自動","Out","          ",13.1,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:37","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",8,"8_孔位置","0",4,"T596","0","自動","In","          ",0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:37","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",7,"7_スタッド","0",4,"T596","0","自動","In","          ",0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:37","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",8,"8_孔位置","0",4,"T596","0","自動","Out","OK        ",0.1,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:37","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",1,"1_搬送","0",4,"T596","0","自動","In","          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:37","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",15,"排出チャック開","0",4,"T596","0","自動","In","          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:38","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",14,"ﾃﾞｰﾀ紐付け","0",4,"T596","0","自動","In","          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:38","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",12,"12_圧入カシメ","0",4,"T596","0","自動","Out","OK        ",10.7,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.79,34.3,33.3,18.8,19.35,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:38","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",6,"6_排出","0",4,"T596","0","自動","Out","          ",13,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:38","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",14,"ﾃﾞｰﾀ紐付け","0",4,"T596","0","自動","Out","          ",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5076,4,3.55,-0.06,3.52,-0.33,25.3,33.78,2839,4.38,20.48,6
"2025/11/27 14:35:38","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",15,"排出チャック開","0",4,"T596","0","自動","Out","          ",0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:39","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",6,"6_排出","0",4,"T596","0","自動","In","          ",0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:35:39","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",3,"3_ブーツ","0",4,"T596","0","自動","In","          ",0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
